"id","showing_id","day_id","cinema_id","payment_type_id","netto_price","brutto_price","ticket_count"
"1748","1147","187","15","5","21.99","27.05","1"
"1749","251","1446","28","4","23.99","29.51","3"
"1750","538","173","27","3","29.99","36.89","4"
"1751","2054","348","3","5","20.99","25.82","2"
"1752","728","957","17","1","29.99","36.89","2"
"1753","2525","582","16","3","21.99","27.05","3"
"1754","2076","66","5","1","22.99","28.28","2"
"1755","37","195","23","1","29.99","36.89","4"
"1756","1383","148","15","5","23.99","29.51","3"
"1757","1691","443","18","3","19.99","24.59","4"
"1758","2662","327","25","4","39.99","49.19","2"
"1759","2570","332","15","1","21.99","27.05","2"
"1760","637","482","19","5","39.99","49.19","4"
"1761","2092","373","27","4","22.99","28.28","1"
"1762","1812","510","9","1","20.99","25.82","3"
"1763","1105","559","2","3","39.99","49.19","3"
"1764","1464","1413","26","4","23.99","29.51","4"
"1765","2435","1271","6","1","23.99","29.51","3"
"1766","3925","1176","21","1","20.99","25.82","1"
"1767","2065","1038","21","5","20.99","25.82","2"
"1768","798","704","31","3","29.99","36.89","1"
"1769","271","1425","7","2","19.99","24.59","3"
"1770","3614","804","33","4","39.99","49.19","1"
"1771","2495","93","2","5","22.99","28.28","2"
"1772","349","61","5","4","39.99","49.19","2"
"1773","950","203","18","1","20.99","25.82","3"
"1774","1253","840","20","2","39.99","49.19","4"
"1775","467","816","26","1","19.99","24.59","2"
"1776","1558","769","26","4","20.99","25.82","1"
"1777","3946","1226","29","5","23.99","29.51","2"
"1778","409","1141","16","2","29.99","36.89","2"
"1779","304","228","3","4","23.99","29.51","2"
"1780","3419","876","3","4","22.99","28.28","2"
"1781","430","1126","16","2","22.99","28.28","3"
"1782","2617","843","27","5","22.99","28.28","3"
"1783","1798","402","32","2","20.99","25.82","4"
"1784","1948","388","26","5","20.99","25.82","3"
"1785","3085","1027","5","3","19.99","24.59","1"
"1786","379","1116","33","2","20.99","25.82","2"
"1787","1569","309","2","3","20.99","25.82","3"
"1788","2383","1351","23","5","22.99","28.28","3"
"1789","3346","1371","11","1","23.99","29.51","1"
"1790","2740","516","19","4","21.99","27.05","3"
"1791","1774","140","20","2","21.99","27.05","2"
"1792","3700","871","17","4","22.99","28.28","4"
"1793","2315","1422","4","5","39.99","49.19","3"
"1794","1879","116","1","4","39.99","49.19","2"
"1795","3490","853","30","2","23.99","29.51","3"
"1796","1606","727","33","2","29.99","36.89","1"
"1797","355","921","17","1","21.99","27.05","3"
"1798","515","862","28","1","29.99","36.89","4"
"1799","1945","383","22","5","23.99","29.51","2"
"1800","2285","1146","7","4","20.99","25.82","2"
"1801","3585","450","24","4","21.99","27.05","1"
"1802","3532","684","32","1","39.99","49.19","4"
"1803","134","628","10","4","29.99","36.89","4"
"1804","2083","1336","31","5","19.99","24.59","3"
"1805","2324","20","18","3","29.99","36.89","2"
"1806","576","1437","16","1","29.99","36.89","2"
"1807","2758","321","27","2","29.99","36.89","1"
"1808","2155","1166","20","3","20.99","25.82","2"
"1809","135","1162","22","3","19.99","24.59","2"
"1810","3192","557","3","4","23.99","29.51","3"
"1811","3235","787","10","4","20.99","25.82","4"
"1812","3810","1300","28","3","20.99","25.82","2"
"1813","2475","695","31","2","19.99","24.59","4"
"1814","877","133","28","4","22.99","28.28","1"
"1815","2235","69","19","5","21.99","27.05","3"
"1816","2003","1444","18","4","23.99","29.51","3"
"1817","2888","36","12","5","29.99","36.89","4"
"1818","3942","1335","8","3","22.99","28.28","4"
"1819","3756","835","15","1","20.99","25.82","1"
"1820","2120","427","31","3","22.99","28.28","2"
"1821","760","450","13","1","19.99","24.59","1"
"1822","2935","728","7","4","29.99","36.89","3"
"1823","774","1411","5","2","19.99","24.59","2"
"1824","1083","537","23","3","22.99","28.28","2"
"1825","466","1229","18","4","23.99","29.51","4"
"1826","3914","1192","10","1","22.99","28.28","4"
"1827","366","608","21","2","21.99","27.05","3"
"1828","3867","351","14","5","19.99","24.59","1"
"1829","1275","779","23","5","21.99","27.05","2"
"1830","1811","117","15","2","23.99","29.51","2"
"1831","3536","1441","2","5","23.99","29.51","1"
"1832","3965","1319","4","5","29.99","36.89","1"
"1833","2578","1391","19","1","29.99","36.89","4"
"1834","148","899","5","1","21.99","27.05","2"
"1835","2697","348","17","1","21.99","27.05","1"
"1836","2619","17","13","3","21.99","27.05","3"
"1837","2731","587","4","5","29.99","36.89","2"
"1838","1147","145","11","5","22.99","28.28","2"
"1839","2263","359","12","4","20.99","25.82","4"
"1840","1720","1346","1","2","20.99","25.82","1"
"1841","2382","526","19","2","23.99","29.51","2"
"1842","1899","856","6","4","19.99","24.59","3"
"1843","3461","1415","27","4","22.99","28.28","2"
"1844","3186","278","30","2","29.99","36.89","2"
"1845","2328","152","2","1","39.99","49.19","3"
"1846","176","635","17","2","39.99","49.19","2"
"1847","635","781","17","3","21.99","27.05","1"
"1848","906","55","26","2","22.99","28.28","1"
"1849","1607","232","19","3","29.99","36.89","3"
"1850","2898","1409","1","2","19.99","24.59","1"
"1851","2833","60","6","4","39.99","49.19","4"
"1852","351","1220","27","2","29.99","36.89","2"
"1853","1414","1367","21","2","29.99","36.89","3"
"1854","3591","665","12","4","22.99","28.28","2"
"1855","1128","50","14","2","21.99","27.05","4"
"1856","1027","238","27","1","39.99","49.19","4"
"1857","3060","83","9","1","19.99","24.59","2"
"1858","1028","1341","25","2","29.99","36.89","2"
"1859","638","793","24","3","19.99","24.59","1"
"1860","1781","627","10","2","20.99","25.82","3"
"1861","1183","563","5","3","19.99","24.59","3"
"1862","4","701","4","3","21.99","27.05","3"
"1863","742","40","12","2","19.99","24.59","1"
"1864","2438","1319","6","4","20.99","25.82","2"
"1865","2338","332","4","5","20.99","25.82","3"
"1866","2585","167","13","4","21.99","27.05","3"
"1867","1319","742","10","2","20.99","25.82","4"
"1868","2636","1106","30","1","23.99","29.51","2"
"1869","1883","295","10","5","22.99","28.28","2"
"1870","3008","840","20","2","20.99","25.82","3"
"1871","1437","161","33","1","39.99","49.19","4"
"1872","917","1155","21","5","20.99","25.82","4"
"1873","79","147","33","2","19.99","24.59","1"
"1874","2410","864","13","2","20.99","25.82","3"
"1875","940","1186","25","4","19.99","24.59","3"
"1876","3505","916","4","4","19.99","24.59","2"
"1877","3886","425","25","4","19.99","24.59","1"
"1878","950","1168","12","5","23.99","29.51","2"
"1879","3652","1263","12","4","20.99","25.82","3"
"1880","1468","993","33","5","19.99","24.59","4"
"1881","3571","712","11","1","39.99","49.19","2"
"1882","3471","262","17","4","21.99","27.05","2"
"1883","252","1115","17","4","22.99","28.28","4"
"1884","3038","141","23","4","29.99","36.89","3"
"1885","3906","554","10","3","23.99","29.51","4"
"1886","3937","759","33","3","22.99","28.28","2"
"1887","3733","331","14","4","22.99","28.28","2"
"1888","1377","1325","4","1","19.99","24.59","4"
"1889","1859","330","33","1","22.99","28.28","1"
"1890","3864","328","18","2","21.99","27.05","4"
"1891","726","636","8","4","20.99","25.82","1"
"1892","1836","1113","1","3","39.99","49.19","1"
"1893","3466","1068","32","1","39.99","49.19","3"
"1894","3478","1292","12","3","20.99","25.82","1"
"1895","210","934","16","5","23.99","29.51","3"
"1896","3617","584","10","2","20.99","25.82","2"
"1897","2143","857","9","2","21.99","27.05","1"
"1898","3679","1047","19","5","20.99","25.82","3"
"1899","3119","681","22","2","21.99","27.05","2"
"1900","2431","905","15","5","22.99","28.28","2"
"1901","297","1403","23","2","19.99","24.59","1"
"1902","186","874","33","1","39.99","49.19","2"
"1903","3391","58","8","3","23.99","29.51","3"
"1904","3055","639","2","3","21.99","27.05","4"
"1905","1892","734","26","5","20.99","25.82","2"
"1906","3002","1024","32","3","29.99","36.89","3"
"1907","2479","914","9","2","23.99","29.51","1"
"1908","83","1088","7","2","29.99","36.89","1"
"1909","1224","572","5","4","19.99","24.59","1"
"1910","1951","953","10","1","29.99","36.89","2"
"1911","690","515","10","3","23.99","29.51","2"
"1912","2703","1077","4","5","19.99","24.59","1"
"1913","995","453","22","2","29.99","36.89","4"
"1914","1583","1328","2","4","23.99","29.51","1"
"1915","944","723","4","1","23.99","29.51","3"
"1916","2991","668","17","1","22.99","28.28","1"
"1917","622","1272","26","5","39.99","49.19","4"
"1918","3912","1159","31","3","39.99","49.19","4"
"1919","3356","765","20","2","19.99","24.59","3"
"1920","2924","285","2","3","22.99","28.28","2"
"1921","1540","390","31","1","29.99","36.89","3"
"1922","898","497","23","5","39.99","49.19","1"
"1923","2413","636","6","1","21.99","27.05","4"
"1924","1114","1460","32","4","19.99","24.59","1"
"1925","693","563","4","5","39.99","49.19","3"
"1926","1167","377","13","3","22.99","28.28","4"
"1927","2416","964","28","4","29.99","36.89","1"
"1928","3724","43","14","4","39.99","49.19","2"
"1929","2050","1399","10","5","20.99","25.82","2"
"1930","1284","961","10","5","22.99","28.28","2"
"1931","2366","483","29","2","19.99","24.59","4"
"1932","1483","210","26","3","39.99","49.19","3"
"1933","3390","393","3","5","22.99","28.28","3"
"1934","1248","155","13","1","22.99","28.28","2"
"1935","3768","77","29","4","21.99","27.05","1"
"1936","278","1054","7","2","39.99","49.19","4"
"1937","3709","731","10","3","19.99","24.59","3"
"1938","627","61","2","2","29.99","36.89","4"
"1939","2459","389","26","1","21.99","27.05","4"
"1940","804","899","10","3","19.99","24.59","2"
"1941","1267","664","11","1","29.99","36.89","2"
"1942","859","1211","15","5","29.99","36.89","1"
"1943","2409","947","24","5","23.99","29.51","1"
"1944","1305","110","18","4","22.99","28.28","1"
"1945","1776","399","18","5","20.99","25.82","3"
"1946","2339","1224","9","3","21.99","27.05","4"
"1947","1632","623","10","3","22.99","28.28","2"
"1948","2593","946","5","1","19.99","24.59","2"
"1949","1532","1093","11","5","20.99","25.82","3"
"1950","980","235","27","1","23.99","29.51","4"
"1951","1996","358","11","1","29.99","36.89","4"
"1952","3014","553","20","3","21.99","27.05","3"
"1953","2427","264","19","3","20.99","25.82","2"
"1954","1690","1014","11","4","39.99","49.19","1"
"1955","1359","648","16","4","20.99","25.82","3"
"1956","862","1066","25","4","20.99","25.82","4"
"1957","2246","867","6","5","29.99","36.89","2"
"1958","3436","174","9","3","21.99","27.05","1"
"1959","2824","844","2","3","39.99","49.19","2"
"1960","3310","368","13","5","29.99","36.89","3"
"1961","2020","740","3","1","39.99","49.19","4"
"1962","1035","804","3","4","21.99","27.05","1"
"1963","2267","1331","19","2","29.99","36.89","3"
"1964","1223","1451","4","3","21.99","27.05","2"
"1965","2378","618","13","1","23.99","29.51","3"
"1966","663","1432","3","1","19.99","24.59","3"
"1967","1500","451","12","4","39.99","49.19","2"
"1968","3090","615","16","5","22.99","28.28","1"
"1969","1571","525","11","2","21.99","27.05","2"
"1970","625","1099","13","4","20.99","25.82","3"
"1971","3829","1454","12","2","19.99","24.59","3"
"1972","1344","797","30","2","39.99","49.19","4"
"1973","2460","285","13","5","19.99","24.59","3"
"1974","3117","851","16","3","20.99","25.82","1"
"1975","3476","1235","29","3","21.99","27.05","3"
"1976","3076","86","26","5","39.99","49.19","3"
"1977","2955","533","21","1","23.99","29.51","4"
"1978","2284","458","30","1","22.99","28.28","4"
"1979","1769","31","32","2","20.99","25.82","4"
"1980","2735","1118","23","2","23.99","29.51","4"
"1981","1218","60","9","5","29.99","36.89","2"
"1982","2950","1176","2","1","23.99","29.51","4"
"1983","364","46","15","5","29.99","36.89","2"
"1984","1251","62","22","3","19.99","24.59","2"
"1985","3848","290","11","4","22.99","28.28","2"
"1986","2201","440","3","2","19.99","24.59","1"
"1987","3303","560","13","2","29.99","36.89","2"
"1988","976","955","26","1","21.99","27.05","4"
"1989","293","187","26","2","20.99","25.82","1"
"1990","413","732","12","3","39.99","49.19","2"
"1991","2622","1314","10","5","22.99","28.28","3"
"1992","3823","625","29","5","19.99","24.59","3"
"1993","208","704","15","4","22.99","28.28","1"
"1994","1175","951","15","5","20.99","25.82","4"
"1995","2666","588","1","4","29.99","36.89","2"
"1996","3153","1038","5","2","29.99","36.89","1"
"1997","2543","1359","18","3","39.99","49.19","2"
"1998","2978","630","28","1","39.99","49.19","2"
"1999","667","144","9","3","20.99","25.82","2"
"2000","3588","812","32","4","19.99","24.59","3"
"2001","3017","1317","9","1","39.99","49.19","4"
"2002","428","1259","29","2","39.99","49.19","2"
"2003","1742","285","23","2","19.99","24.59","4"
"2004","2489","630","30","3","21.99","27.05","1"
"2005","2648","417","22","2","39.99","49.19","1"
"2006","2063","62","19","4","22.99","28.28","3"
"2007","2350","120","5","2","39.99","49.19","3"
"2008","3548","589","24","3","20.99","25.82","3"
"2009","494","971","8","4","22.99","28.28","3"
"2010","1264","864","28","2","29.99","36.89","1"
"2011","1429","532","6","5","29.99","36.89","1"
"2012","3564","839","6","4","29.99","36.89","4"
"2013","3039","96","20","4","29.99","36.89","3"
"2014","636","713","16","3","19.99","24.59","4"
"2015","934","1018","29","1","22.99","28.28","1"
"2016","1969","1195","20","5","39.99","49.19","3"
"2017","2100","621","22","1","22.99","28.28","4"
"2018","2793","1118","9","3","39.99","49.19","3"
"2019","1963","1038","22","2","21.99","27.05","2"
"2020","608","163","21","3","22.99","28.28","4"
"2021","1914","1192","27","2","39.99","49.19","1"
"2022","3688","232","28","3","22.99","28.28","2"
"2023","639","516","2","2","19.99","24.59","3"
"2024","3737","666","20","2","21.99","27.05","3"
"2025","3281","1295","32","3","39.99","49.19","4"
"2026","3733","907","16","5","23.99","29.51","4"
"2027","2840","77","3","1","20.99","25.82","3"
"2028","886","1039","4","5","21.99","27.05","2"
"2029","932","186","31","1","23.99","29.51","3"
"2030","3944","306","17","5","19.99","24.59","1"
"2031","3124","753","7","5","20.99","25.82","1"
"2032","2693","1299","23","3","29.99","36.89","1"
"2033","2529","598","22","4","22.99","28.28","2"
"2034","1458","1375","21","3","20.99","25.82","3"
"2035","2692","976","10","1","19.99","24.59","2"
"2036","3978","809","31","4","21.99","27.05","1"
"2037","2533","1059","14","4","19.99","24.59","2"
"2038","831","345","6","3","21.99","27.05","1"
"2039","3592","1327","24","3","20.99","25.82","1"
"2040","3214","1125","4","4","20.99","25.82","2"
"2041","1944","480","3","1","19.99","24.59","1"
"2042","1696","717","15","3","23.99","29.51","1"
"2043","1999","405","28","1","21.99","27.05","2"
"2044","1141","728","8","1","20.99","25.82","4"
"2045","1238","1005","7","4","21.99","27.05","3"
"2046","2807","51","19","1","20.99","25.82","3"
"2047","1080","831","10","4","23.99","29.51","2"
"2048","3176","940","4","4","20.99","25.82","4"
"2049","1507","1411","33","5","21.99","27.05","3"
"2050","2360","892","20","4","19.99","24.59","1"
"2051","2020","1414","9","5","29.99","36.89","2"
"2052","1626","306","31","1","21.99","27.05","4"
"2053","1888","1371","3","2","19.99","24.59","3"
"2054","3800","182","24","4","19.99","24.59","2"
"2055","2347","1252","26","1","20.99","25.82","2"
"2056","570","907","25","1","21.99","27.05","1"
"2057","489","1373","7","3","20.99","25.82","4"
"2058","2284","1278","2","4","39.99","49.19","2"
"2059","3519","615","13","3","23.99","29.51","1"
"2060","2515","948","3","5","21.99","27.05","1"
"2061","788","514","18","1","20.99","25.82","4"
"2062","2318","1207","25","5","29.99","36.89","1"
"2063","1745","1399","22","3","22.99","28.28","3"
"2064","3901","70","28","5","39.99","49.19","3"
"2065","2150","1153","25","1","39.99","49.19","1"
"2066","3803","94","24","2","22.99","28.28","3"
"2067","3209","512","22","3","19.99","24.59","2"
"2068","1549","1327","25","4","21.99","27.05","4"
"2069","1995","331","9","3","22.99","28.28","2"
"2070","2058","716","4","2","20.99","25.82","3"
"2071","3985","137","17","4","22.99","28.28","2"
"2072","1572","609","28","1","20.99","25.82","4"
"2073","192","1282","10","3","21.99","27.05","2"
"2074","218","787","12","4","29.99","36.89","3"
"2075","718","1270","5","3","22.99","28.28","2"
"2076","2240","400","19","1","29.99","36.89","3"
"2077","2964","51","23","2","29.99","36.89","3"
"2078","149","1387","3","2","19.99","24.59","4"
"2079","643","781","12","4","21.99","27.05","4"
"2080","1546","1089","19","1","22.99","28.28","1"
"2081","1318","642","4","2","29.99","36.89","2"
"2082","2195","1324","22","2","29.99","36.89","4"
"2083","1852","1228","26","1","21.99","27.05","1"
"2084","1443","496","20","5","23.99","29.51","2"
"2085","3627","1031","20","5","29.99","36.89","2"
"2086","388","693","5","1","29.99","36.89","2"
"2087","3691","345","31","2","23.99","29.51","1"
"2088","90","1055","17","1","19.99","24.59","3"
"2089","883","1019","26","2","29.99","36.89","4"
"2090","2000","1153","3","4","39.99","49.19","3"
"2091","2176","399","19","1","29.99","36.89","3"
"2092","2488","1176","12","2","19.99","24.59","3"
